Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
11.68,0.54938158,-5.10912925,-175.08620595,-2.19499157,0.96938179,0.08075032,20.05056427,-0.43062393,-22.41045968,-26.69461704,16.0738396,-15.25766018,0,8.00303942,-5.68122592,-26.56124846,-59.06552409,-7.80067784,-3.64317926,0,0,0,0
11.685,0.4888152,-5.12958067,-175.66498446,-2.19827966,0.96964604,0.08149671,19.85148508,-0.39687395,-22.06545779,-26.78600282,16.32328631,-14.9136188,0,8.55829352,-5.96615432,-26.40763836,-60.00564482,-8.23831311,-3.72083769,0,0,0,0
11.69,0.42434768,-5.14458221,-176.24510612,-2.20152719,0.96991321,0.08224397,19.64822447,-0.35786212,-21.70956332,-26.86877248,16.56284049,-14.58476701,0,9.10453549,-6.24142188,-26.23894934,-60.87893234,-8.53390297,-3.87463036,0,0,0,0
11.695,0.35981329,-5.15405235,-176.82537013,-2.20473612,0.97018761,0.08299458,19.44248383,-0.3130826,-21.34237375,-26.93843764,16.78879054,-14.27050351,0,9.6453035,-6.50469385,-26.0527353,-61.6809418,-8.69465934,-4.11220419,0,0,0,0
11.7,0.29178164,-5.15869669,-177.40633328,-2.20791214,0.97047347,0.08374637,19.23104664,-0.26434302,-20.96806041,-26.99814488,17.00460318,-13.97071958,0,10.17438306,-6.75601201,-25.85258498,-62.40796053,-8.72869588,-4.44233731,0,0,0,0
11.705,0.19939835,-5.14701356,-177.99996539,-2.21107047,0.9707853,0.0844828,18.99126554,-0.19488421,-20.58088377,-27.04611231,17.2002661,-13.69996277,0,10.66371531,-7.01873235,-25.65822718,-63.0622957,-8.63523581,-4.83950691,0,0,0,0
11.71,0.14871096,-5.15011067,-178.5737573,-2.21417603,0.97108897,0.08525637,18.78717799,-0.1482903,-20.19420741,-27.07302004,17.39496623,-13.41584976,0,11.19849229,-7.22447129,-25.40899518,-63.6282929,-8.47546365,-5.38114099,0,0,0,0
11.715,0.08372745,-5.1460303,-179.1541614,-2.21725702,0.97140784,0.08602855,18.57018842,-0.09761111,-19.80972112,-27.10017317,17.58143157,-13.14820398,0,11.70550621,-7.42537725,-25.15535577,-64.11734152,-8.2219897,-5.99958599,0,0,0,0
11.72,0.0188549,-5.14178382,-179.7345407,-2.22030617,0.9717373,0.08680965,18.35270136,-0.05104601,-19.42615115,-27.12220894,17.7568381,-12.89140751,0,12.20300374,-7.60625299,-24.88334368,-64.52443699,-7.90477204,-6.70375274,0,0,0,0
11.725,-0.04986744,-5.12688825,-180.32195251,-2.2233384,0.97210493,0.08757534,18.11671318,0.01087867,-19.02917754,-27.10997301,17.91116132,-12.63511243,0,12.68135694,-7.78232166,-24.59796589,-64.84472892,-7.55680606,-7.47404574,0,0,0,0
11.73,-0.11012888,-5.12180027,-180.90545931,-2.22632976,0.97247104,0.08836339,17.89391081,0.0538855,-18.63810831,-27.10312519,18.06410695,-12.385553,0,13.16016008,-7.92220177,-24.28597925,-65.08187977,-7.16654635,-8.3128501,0,0,0,0
11.735,-0.17485375,-5.11001346,-181.49392156,-2.22929756,0.97286693,0.08914399,17.65739009,0.10342318,-18.24196583,-27.07367617,18.2012704,-12.13352981,0,13.6200258,-8.05239936,-23.95716637,-65.23599162,-6.76762463,-9.19656357,0,0,0,0
11.74,-0.24212847,-5.08691748,-182.08960971,-2.23224671,0.97329271,0.08990683,17.40491717,0.16727573,-17.83367585,-27.01446898,18.32573352,-11.87494527,0,14.06074536,-8.18107804,-23.61445656,-65.30834333,-6.36956193,-10.0982089,0,0,0,0
11.745,-0.30378657,-5.07371805,-182.68634511,-2.23515863,0.97372461,0.09069016,17.16419367,0.21155418,-17.42843366,-26.96157515,18.44571012,-11.61986585,0,14.49446984,-8.2733242,-23.24517722,-65.29768762,-5.96488262,-11.03481577,0,0,0,0
11.75,-0.35888121,-5.07543613,-183.28100986,-2.23803271,0.97415685,0.09150063,16.93705646,0.22856208,-17.03271938,-26.91599849,18.56192189,-11.35797059,0,14.92227209,-8.32497507,-22.84933848,-65.20615532,-5.54701724,-11.98146866,0,0,0,0
11.755,-0.41865792,-5.06412227,-183.88504031,-2.24089499,0.9746152,0.09228949,16.69316032,0.26061149,-16.62591341,-26.84398245,18.67042424,-11.0822475,0,15.32587246,-8.38012148,-22.44086573,-65.04013673,-5.14075643,-12.90279537,0,0,0,0
11.76,-0.48077309,-5.04022661,-184.49846767,-2.24374321,0.97509624,0.09305081,16.43403841,0.30875377,-16.20396338,-26.74323023,18.76870794,-10.80457859,0,15.70646387,-8.4414542,-22.02314171,-64.8020271,-4.74519043,-13.78522884,0,0,0,0
11.765,-0.53898668,-5.03059336,-185.11360938,-2.24655721,0.97557783,0.09383613,16.18764132,0.33170624,-15.78608389,-26.6514929,18.86240064,-10.52646711,0,16.07517062,-8.46425,-21.58086547,-64.48846478,-4.34042257,-14.65135721,0,0,0,0
11.77,-0.5928285,-5.03172996,-185.73071149,-2.2493393,0.97605764,0.09464135,15.95306566,0.33199882,-15.38128442,-26.56630901,18.95325255,-10.22993906,0,16.43178132,-8.45639396,-21.11703066,-64.10341917,-3.92561552,-15.48000965,0,0,0,0
11.775,-0.64866477,-5.01193197,-186.36382771,-2.25211579,0.97655966,0.09540644,15.69684666,0.36201642,-14.94919644,-26.43994677,19.0329795,-9.93296512,0,16.76061202,-8.47193563,-20.65520258,-63.65512631,-3.52304537,-16.24400609,0,0,0,0
11.78,-0.70118122,-4.99799469,-187.00330683,-2.25485821,0.97705646,0.09618234,15.45058733,0.37885514,-14.51693414,-26.31764501,19.1077756,-9.63446352,0,17.07387859,-8.46738144,-20.17977248,-63.14165612,-3.10936567,-16.96556723,0,0,0,0
11.785,-0.75050968,-4.99086168,-187.64889824,-2.25757496,0.97755802,0.09696629,15.20936719,0.38195434,-14.08794135,-26.19023664,19.17526942,-9.3263873,0,17.36916404,-8.44327622,-19.69364438,-62.56106799,-2.69455799,-17.64584635,0,0,0,0
11.79,-0.79555996,-4.97915626,-188.30557079,-2.26026796,0.9780557,0.09774715,14.97027131,0.38736617,-13.6531088,-26.05157535,19.23788616,-9.01053693,0,17.64628382,-8.42000481,-19.20622454,-61.92288966,-2.27295639,-18.27251866,0,0,0,0
11.795,-0.83863728,-4.96994698,-188.97125148,-2.2629352,0.97855337,0.09852684,14.73424944,0.38539295,-13.21636195,-25.90667565,19.29437687,-8.68907725,0,17.90328567,-8.38778516,-18.7150304,-61.22534493,-1.85516197,-18.85922203,0,0,0,0
11.8,-0.87722459,-4.95443128,-189.64857787,-2.26557649,0.97903989,0.09930544,14.50344492,0.38783051,-12.77133526,-25.75665166,19.34539934,-8.36285716,0,18.14184175,-8.35985489,-18.22510734,-60.47503844,-1.43385494,-19.40113633,0,0,0,0
11.805,-0.9128982,-4.94276918,-190.33379229,-2.26819785,0.97952415,0.10008685,14.27586438,0.38103727,-12.32851127,-25.59888936,19.39269319,-8.03197504,0,18.35961253,-8.32356972,-17.73617456,-59.66693297,-1.02157798,-19.91358513,0,0,0,0
11.81,-0.94293914,-4.92767086,-191.02757263,-2.2707992,0.9799958,0.10086057,14.05436273,0.37535277,-11.88179759,-25.43655002,19.43520082,-7.69412495,0,18.56050543,-8.29106937,-17.24889741,-58.80966067,-0.61242032,-20.38925658,0,0,0,0
11.815,-0.96869031,-4.90728513,-191.73246909,-2.27337711,0.98045341,0.10163494,13.83933778,0.37205412,-11.42979977,-25.27292101,19.47445749,-7.35344661,0,18.74298681,-8.26602147,-16.76885629,-57.90670683,-0.21355654,-20.8346181,0,0,0,0
11.82,-0.98954365,-4.88148251,-192.44756431,-2.27593412,0.98089299,0.1024082,13.63167665,0.3719756,-10.97065402,-25.1096488,19.50968525,-7.00924573,0,18.90774693,-8.24841717,-16.29471911,-56.9602713,0.17243136,-21.25117224,0,0,0,0
11.825,-1.00397422,-4.85391032,-193.16872282,-2.2784758,0.98131533,0.10318634,13.43096302,0.36945705,-10.51605891,-24.94250864,19.54265529,-6.66250803,0,19.05685188,-8.23466736,-15.82643396,-55.9702285,0.54695821,-21.64077343,0,0,0,0
11.83,-1.01396769,-4.82302939,-193.89905283,-2.28099747,0.98171764,0.10395821,13.23758975,0.36786018,-10.0578447,-24.77701046,19.57423559,-6.30928959,0,19.1898715,-8.22846396,-15.36557934,-54.94274426,0.90399764,-22.00218011,0,0,0,0
11.835,-1.01777723,-4.78529455,-194.63829987,-2.28350361,0.98209351,0.10473476,13.05455088,0.37046448,-9.59489874,-24.61732691,19.60425837,-5.95102688,0,19.30746466,-8.2340234,-14.91363068,-53.88067843,1.24389175,-22.32904674,0,0,0,0
11.84,-1.0164592,-4.74616472,-195.3854014,-2.28599243,0.98244473,0.10551299,12.87875173,0.37170746,-9.1316869,-24.45708354,19.63464229,-5.58641801,0,19.41109405,-8.24476845,-14.4696444,-52.78596057,1.57026585,-22.62194996,0,0,0,0
11.845,-0.9988617,-4.6903809,-196.13753659,-2.28844776,0.98274128,0.10628254,12.72796354,0.39275803,-8.65854133,-24.31521499,19.65089007,-5.22381606,0,19.51681533,-8.28288961,-14.0221597,-51.67639422,1.89064198,-22.8437685,0,0,0,0
11.85,-0.99804909,-4.65687951,-196.89972019,-2.29092613,0.98305969,0.1070753,12.55707043,0.37736899,-8.19813428,-24.15469159,19.69753244,-4.84778351,0,19.57814366,-8.29142701,-13.60028282,-50.51204723,2.17640448,-23.06349075,0,0,0,0
11.855,-0.97720791,-4.60681812,-197.66525348,-2.29336532,0.98331675,0.10786627,12.41546336,0.38265608,-7.72910331,-24.01286739,19.73101411,-4.46638365,0,19.64959741,-8.3275531,-13.16969394,-49.34179833,2.45982406,-23.19208107,0,0,0,0
11.86,-0.96840009,-4.55482825,-198.43407676,-2.295811,0.98356158,0.10867597,12.26987098,0.37578126,-7.27985694,-23.88695743,19.76762903,-4.06522395,0,19.68913824,-8.35646639,-12.73326386,-48.14563552,2.74307972,-23.26994847,0,0,0,0
11.865,-0.91593408,-4.49573642,-199.21518646,-2.29819671,0.98372452,0.10946904,12.17368118,0.39997648,-6.78032915,-23.76238782,19.79316568,-3.70037324,0,19.7655906,-8.42179624,-12.30966863,-46.9484321,3.00359441,-23.23528207,0,0,0,0
11.87,-0.87298486,-4.44117475,-200.00365277,-2.30059167,0.98387776,0.11027449,12.07314237,0.41108347,-6.285128,-23.64294813,19.81939053,-3.33808011,0,19.81107687,-8.47556445,-11.88568527,-45.72415646,3.27423044,-23.13755703,0,0,0,0
11.875,-0.86676713,-4.38816875,-200.78288879,-2.30302484,0.9840605,0.11109428,11.92918521,0.39551903,-5.82098883,-23.51590616,19.88316306,-2.93706394,0,19.79984517,-8.50919188,-11.44858194,-44.47488623,3.54487799,-22.90250033,0,0,0,0
11.88,-0.81652516,-4.33765577,-201.57673361,-2.305403,0.98415799,0.11191143,11.84774423,0.39856712,-5.31981269,-23.40932883,19.93380794,-2.55916413,0,19.82615573,-8.56165533,-11.01041453,-43.2243295,3.79467183,-22.58293283,0,0,0,0
11.885,-0.77933485,-4.27150968,-202.36650104,-2.30779333,0.98424997,0.11272899,11.75137464,0.40455761,-4.84203119,-23.31086529,19.97371611,-2.16420564,0,19.82017685,-8.62181625,-10.54972403,-41.96746171,4.08407733,-22.11504769,0,0,0,0
11.89,-0.72527317,-4.22420844,-203.16590023,-2.3101588,0.98429414,0.11356261,11.68843139,0.40107895,-4.32911435,-23.22248871,20.03474358,-1.79025535,0,19.82315693,-8.66680364,-10.07668745,-40.69826767,4.33538815,-21.56435883,0,0,0,0
11.895,-0.67768974,-4.15618134,-203.95778375,-2.31253869,0.98433067,0.11438862,11.614004,0.40772288,-3.84795049,-23.14161254,20.07259208,-1.40089229,0,19.80015729,-8.72803647,-9.57347737,-39.43002842,4.63836557,-20.84957872,0,0,0,0
11.9,-0.62439951,-4.09964354,-204.75549739,-2.31491007,0.98433618,0.11521643,11.55792608,0.40579584,-3.34930317,-23.07237302,20.12722803,-1.01783819,0,19.77051233,-8.77815151,-9.05082946,-38.15244316,4.92264902,-20.03395244,0,0,0,0
11.905,-0.57040012,-4.04475054,-205.5531932,-2.31728812,0.98432051,0.11605138,11.50974314,0.39972448,-2.84819804,-23.01370769,20.18408381,-0.63621865,0,19.72679328,-8.82318631,-8.49781373,-36.8708484,5.21143614,-19.10283069,0,0,0,0
11.91,-0.51939493,-4.00346752,-206.35572373,-2.31966458,0.98428226,0.11688781,11.47381716,0.38017864,-2.32817243,-22.97010583,20.27133424,-0.25992455,0,19.66726764,-8.85155437,-7.92140291,-35.57976001,5.47564026,-18.08348377,0,0,0,0
11.915,-0.4665457,-3.94270276,-207.14429514,-2.32205775,0.98423156,0.1177184,11.43077413,0.37367204,-1.83851497,-22.92708773,20.32847119,0.12238034,0,19.59267177,-8.89751663,-7.29713221,-34.29998308,5.78197066,-16.92359845,0,0,0,0
11.92,-0.41634062,-3.89006912,-207.9337928,-2.32445883,0.98416002,0.11854519,11.3982678,0.35768579,-1.33908784,-22.90132512,20.40008543,0.49748589,0,19.5007025,-8.9322794,-6.63743868,-33.01634206,6.07368123,-15.68881479,0,0,0,0
11.925,-0.37065643,-3.84314152,-208.71911876,-2.32687041,0.98407467,0.11937751,11.36995753,0.33232989,-0.8369626,-22.8857869,20.48674038,0.86760648,0,19.38990317,-8.95639146,-5.93674348,-31.73044004,6.3563692,-14.383701,0,0,0,0
11.93,-0.31745925,-3.78533364,-209.49722113,-2.32928564,0.98396651,0.12020135,11.34879833,0.31820944,-0.34759844,-22.8782324,20.54606656,1.23532642,0,19.27139102,-8.99534559,-5.18826745,-30.45945435,6.65229384,-13.00307423,0,0,0,0
11.935,-0.28237855,-3.73797293,-210.2754988,-2.33171853,0.98385918,0.12101707,11.31868143,0.28590664,0.15848641,-22.87820709,20.6546618,1.6000474,0,19.11836729,-9.01704607,-4.41279204,-29.18244051,6.91331937,-11.59352725,0,0,0,0
11.94,-0.24011325,-3.68451077,-211.04464843,-2.33415865,0.98372832,0.12183632,11.29910951,0.25993043,0.65463308,-22.88919692,20.74325565,1.95813741,0,18.96022041,-9.04748481,-3.58298052,-27.92416635,7.17428353,-10.15404065,0,0,0,0
11.945,-0.1983576,-3.63155979,-211.81158912,-2.33660046,0.98358533,0.12264708,11.28376805,0.23336229,1.15503624,-22.90646286,20.83304259,2.31007374,0,18.78654676,-9.08119567,-2.71786065,-26.67643159,7.42145493,-8.71216197,0,0,0,0
11.95,-0.16245009,-3.57580249,-212.57229891,-2.33905577,0.98343439,0.12344743,11.26429627,0.20566338,1.65770166,-22.9298086,20.93393071,2.65498892,0,18.59277973,-9.11797158,-1.81571312,-25.44505829,7.64705068,-7.28395379,0,0,0,0
11.955,-0.12261747,-3.52038056,-213.32857136,-2.34151339,0.98326694,0.12424212,11.25265751,0.17970263,2.16205454,-22.95892978,21.03112731,2.99021948,0,18.39163484,-9.16243018,-0.88391738,-24.2355087,7.85786676,-5.88605353,0,0,0,0
11.96,-0.06257688,-3.47264673,-214.07947825,-2.34394929,0.98304561,0.12503826,11.27690121,0.16245002,2.67839367,-23.00921572,21.12662429,3.29773745,0,18.21571511,-9.22506718,0.05072269,-23.07227491,8.05532393,-4.48418574,0,0,0,0
11.965,-0.0289598,-3.41220129,-214.82764241,-2.34641541,0.98285782,0.12581684,11.26606109,0.13919083,3.19433779,-23.05430337,21.22911572,3.60975725,0,17.99080744,-9.28534262,1.016929,-21.92770743,8.22325424,-3.18637106,0,0,0,0
11.97,-0.01523285,-3.33544223,-215.56593455,-2.34891046,0.98270144,0.12658286,11.22129738,0.11568526,3.70735034,-23.09066783,21.33911308,3.92252625,0,17.72471106,-9.34426215,2.03734984,-20.80843839,8.3440803,-2.04064088,0,0,0,0
11.975,0.0417087,-3.27986558,-216.30299906,-2.35135978,0.9824449,0.12735415,11.24708732,0.10647945,4.23744084,-23.15727622,21.45254926,4.1974125,0,17.53204502,-9.44094929,2.95413457,-19.77632007,8.4783712,-0.80284796,0,0,0,0
11.98,0.07639919,-3.20640182,-217.03436193,-2.35383637,0.98222411,0.12811121,11.23680108,0.09830239,4.77095255,-23.21669117,21.56676054,4.46691049,0,17.29828732,-9.53642251,3.89710564,-18.78251763,8.56762175,0.26657878,0,0,0,0
11.985,0.09575857,-3.12985065,-217.76011631,-2.35633516,0.98201543,0.12887557,11.21369729,0.07905488,5.29837487,-23.28005901,21.6710945,4.74005172,0,17.0460139,-9.6226078,4.84489813,-17.84263043,8.62528006,1.18993111,0,0,0,0
11.99,0.12139008,-3.05189616,-218.48587545,-2.35882171,0.98176232,0.12963208,11.21149396,0.06784013,5.83023663,-23.37445692,21.80467652,4.99458995,0,16.80839008,-9.72348508,5.73085669,-16.98198466,8.67891481,2.05030656,0,0,0,0
11.995,0.1475408,-2.96960907,-219.2103059,-2.36131055,0.98151411,0.13038823,11.20106691,0.06225017,6.38133016,-23.45562731,21.91990373,5.24090618,0,16.58196037,-9.83622858,6.52547313,-16.20634394,8.69466422,2.88073699,0,0,0,0
12,0.20141991,-2.87937337,-219.91627695,-2.36378159,0.98122509,0.13113803,11.20533345,0.08800556,6.94425476,-23.53401585,22.02633286,5.4257696,0,16.40678873,-9.9828098,7.20483387,-15.54189223,8.69482431,3.76175921,0,0,0,0
12.005,0.25217601,-2.81243227,-220.63466072,-2.36625717,0.98090187,0.13194016,11.24810623,0.08489206,7.49194799,-23.65205864,22.16486993,5.68704372,0,16.23664668,-10.08831054,7.9181395,-14.94160176,8.63874385,4.33970159,0,0,0,0
12.01,0.27938342,-2.72979751,-221.35120434,-2.36876032,0.98060849,0.1327301,11.25699531,0.07787613,8.04200265,-23.76530256,22.29422766,5.92834167,0,16.04095518,-10.19091984,8.5288218,-14.41930786,8.57529021,4.89375495,0,0,0,0
12.015,0.28669142,-2.61717609,-222.0557891,-2.37129223,0.98035926,0.13347476,11.20686727,0.09002948,8.63151792,-23.84837648,22.3912305,6.05100743,0,15.82991253,-10.31432581,8.94202421,-13.9975019,8.52285984,5.617145,0,0,0,0
12.02,0.3336604,-2.54564038,-222.76492605,-2.37379687,0.98000942,0.13431215,11.25280713,0.08498373,9.17714735,-23.98111919,22.52987604,6.29673629,0,15.68847281,-10.40239781,9.42110009,-13.66478766,8.40986102,6.0096048,0,0,0,0
12.025,0.36223237,-2.46246749,-223.47114999,-2.37632447,0.97968109,0.13515322,11.27380159,0.07533791,9.72783623,-24.11165105,22.66066942,6.52474324,0,15.52947288,-10.47880228,9.81667288,-13.41081159,8.29402247,6.36859866,0,0,0,0
12.03,0.35345933,-2.3759355,-224.17912672,-2.37890058,0.97939386,0.1359862,11.2549005,0.0425271,10.30741795,-24.23168455,22.7840305,6.69617751,0,15.33495004,-10.52577013,10.09306913,-13.22170483,8.17696238,6.74432113,0,0,0,0
12.035,0.38355645,-2.26786109,-224.8717627,-2.38144989,0.97907423,0.13681973,11.24425726,0.05838232,10.88996325,-24.34169111,22.91890082,6.8427559,0,15.1855374,-10.60661557,10.30507556,-13.14197131,8.05977065,7.09676828,0,0,0,0
12.04,0.4218005,-2.193241,-225.57039972,-2.38400709,0.97870437,0.13771757,11.28671207,0.04468608,11.44391733,-24.48000933,23.0346,7.05685118,0,15.06770888,-10.64637729,10.51750378,-13.13375494,7.96431463,7.27836598,0,0,0,0
12.045,0.44883676,-2.10713644,-226.2609538,-2.38658596,0.97835153,0.13862292,11.30623734,0.0302196,12.00174369,-24.61020717,23.16531922,7.2500678,0,14.93765799,-10.67417353,10.67286087,-13.1919831,7.88093137,7.41601138,0,0,0,0
12.05,0.47647457,-2.0165912,-226.94476318,-2.38917469,0.97799828,0.13954097,11.32026101,0.01870191,12.56271759,-24.73610221,23.29607593,7.42780832,0,14.81341826,-10.69264307,10.77817412,-13.31954637,7.83002407,7.49999771,0,0,0,0
12.055,0.50926667,-1.9286306,-227.62397877,-2.39177075,0.97763538,0.14048343,11.34046687,0.00619365,13.11899467,-24.85906848,23.42120332,7.6040243,0,14.70175215,-10.70000867,10.83991701,-13.50965247,7.83049256,7.5241642,0,0,0,0
12.06,0.55135216,-1.83107539,-228.29187731,-2.39436087,0.9772613,0.14144547,11.36248731,0.00492904,13.65485589,-24.98518429,23.54435086,7.78258191,0,14.60547364,-10.70860469,10.85860445,-13.76979395,7.89476407,7.4912376,0,0,0,0
12.065,0.584532,-1.74570173,-228.95729365,-2.39696318,0.97689153,0.14242876,11.38498209,-0.01251303,14.20552957,-25.10486855,23.66776882,7.94579486,0,14.50951427,-10.69179381,10.82523448,-14.06481905,8.00390006,7.41401308,0,0,0,0
12.07,0.60845231,-1.67239111,-229.61658227,-2.39957658,0.97653466,0.14343632,11.39900778,-0.04504743,14.78410111,-25.20264195,23.79105894,8.07247057,0,14.41792639,-10.64937356,10.73833338,-14.39241191,8.14925962,7.29063768,0,0,0,0
12.075,0.64389335,-1.58944099,-230.26412817,-2.40217139,0.97617162,0.14446489,11.41761223,-0.06296448,15.3428467,-25.30488668,23.90312418,8.18978752,0,14.34157449,-10.61432254,10.60817724,-14.76721592,8.37380998,7.12714669,0,0,0,0
12.08,0.68117885,-1.51239716,-230.90438152,-2.40475569,0.97581109,0.14551899,11.44292406,-0.08524494,15.89441023,-25.40321066,24.00950195,8.30361762,0,14.27642383,-10.57025754,10.42842135,-15.16768517,8.65497052,6.93287783,0,0,0,0
12.085,0.72558023,-1.43247156,-231.52998595,-2.40731915,0.97545063,0.1465982,11.4772161,-0.10239496,16.4190166,-25.50939227,24.10487671,8.43570043,0,14.22166288,-10.52752424,10.22055993,-15.58844164,8.99854623,6.72089365,0,0,0,0
12.09,0.74865284,-1.37997859,-232.15433406,-2.4098903,0.97512067,0.14771257,11.50535075,-0.15366674,16.98386933,-25.58562938,24.19870061,8.50814765,0,14.17556736,-10.44480131,9.93388195,-16.01645023,9.32811407,6.47258308,0,0,0,0
12.095,0.78329875,-1.32242283,-232.7635498,-2.41243096,0.9748023,0.14884839,11.54219643,-0.19397165,17.51874704,-25.66420939,24.27741744,8.59277954,0,14.13735309,-10.37117233,9.63203127,-16.44747415,9.71264768,6.21257912,0,0,0,0
12.1,0.8113872,-1.27566486,-233.36200094,-2.41495172,0.97450784,0.15001148,11.58359085,-0.24630331,18.05275416,-25.73746708,24.3404438,8.65858682,0,14.10486825,-10.28251975,9.30047518,-16.87304644,10.10618691,5.93929223,0,0,0,0
12.105,0.83666554,-1.23706625,-233.94790756,-2.41745022,0.97424132,0.15119704,11.63008751,-0.3065369,18.5761922,-25.80502036,24.38811209,8.71906004,0,14.0795274,-10.18387827,8.9475313,-17.29137571,10.50569405,5.65276243,0,0,0,0
12.11,0.85719187,-1.20751795,-234.52162029,-2.41991908,0.97400787,0.15240993,11.68262893,-0.37601337,19.08921814,-25.86780473,24.41731104,8.77171434,0,14.05962819,-10.07362074,8.58138048,-17.69665469,10.9008616,5.3559113,0,0,0,0
12.115,0.87437442,-1.18810256,-235.08490484,-2.42236222,0.9738113,0.15364876,11.74280167,-0.45605611,19.58763068,-25.92303387,24.42900705,8.81973921,0,14.04448493,-9.95343022,8.20536927,-18.0835517,11.28517536,5.04848269,0,0,0,0
12.12,0.88477212,-1.17647466,-235.63500439,-2.42477168,0.97365673,0.15491602,11.80766043,-0.54508289,20.07565441,-25.97509532,24.41781482,8.86050895,0,14.03445567,-9.82077989,7.82864135,-18.45540839,11.64792084,4.73248962,0,0,0,0
12.125,0.89313346,-1.17209006,-236.17403661,-2.42715334,0.97354768,0.15620146,11.87912044,-0.64072681,20.54451567,-26.02154464,24.38492916,8.90121443,0,14.02736671,-9.68137417,7.45588797,-18.80606319,11.99056139,4.40960652,0,0,0,0
